Borough,Start_Time,End_Time,Student_Enrollment,Percent_White,Percent_Black,Percent_Hispanic,Percent_Asian,Average_SAT_Math,Male_Percent,Disabilities_Percent,EngLearner_Percent,Poverty_Percent,Parent_Response_Rate,Teacher_Response_Rate,Instructional_Core_Satisfaction,Systems_for_Improvement_Satisfaction,School_Culture_Satisfaction,Class_Hours,weighted
Manhattan,201.736232159577,346.313865207274,37298.7878126152,44.8634482205711,66.0000028312033,88.1324098504724,69.7898719168069,137.039023064501,665.729566126605,277.947697642084,33.2103686262857,2241.51369066197,1008.68116079789,2129.43800612887,1972.53204778253,1972.53204778253,1972.53204778253,151.302174119683,22.4151369066197
Manhattan,179.321095252958,342.951594671281,9795.41482819281,39.4026258843218,67.7032373390871,82.9097760243203,77.1174426112997,136.739484483577,990.749051272591,390.023382175183,56.0700293213749,1923.21874658797,829.360065544929,2084.60773231563,1950.11691087591,1882.87150015605,1950.11691087591,168.113526799648,22.4151369066197
Manhattan,189.407906860936,337.347810444626,7912.54332803675,51.6127600986032,59.630081734955,85.5252262035,76.7553162069305,134.466984330161,1257.48918046136,107.592657151775,99.9747476617116,1968.04902040121,694.869244105211,2062.19259540901,2107.02286922225,2062.19259540901,2017.36232159577,141.962533741925,22.4151369066197
Manhattan,179.321095252958,336.227053599295,10804.0959889907,90.46769395981,59.4727818830593,60.701316007705,39.7857999484116,139.346076850345,1163.34560545356,163.630499418324,-51.6127600986032,423.646087535112,762.11465482507,2151.85314303549,2084.60773231563,2107.02286922225,2107.02286922225,156.905958346338,22.4151369066197
Manhattan,182.683365788951,342.951594671281,11880.0225605084,39.7857999484116,84.0983267408498,84.9754405469976,29.3264592718825,136.739484483577,647.797456601309,392.264895865845,17.6733796775971,1627.33893942059,605.208696478732,1793.21095252958,1770.79581562296,1613.88985727662,1703.5504049031,162.509742572993,22.4151369066197
Manhattan,182.683365788951,358.642190505915,10019.566197259,65.8817168738238,71.0489362418229,88.4812906196267,24.6255448577905,136.739484483577,1409.91211142638,490.891498254971,23.0790601978296,1418.87816618903,470.717875039014,1972.53204778253,1793.21095252958,1658.72013108986,1793.21095252958,173.717311026303,22.4151369066197
Manhattan,186.045636324943,340.710080980619,12686.9674891467,23.0790601978296,77.1174426112997,91.3605360567149,41.2561720160334,134.907590888185,755.390113753084,542.446313140197,36.9549088048206,1912.01117813466,425.887601225774,1546.64444655676,1703.5504049031,1681.13526799648,1748.38067871634,153.170102195235,22.4151369066197
Manhattan,186.045636324943,336.227053599295,14771.5752214624,78.3066679034768,45.7542331279641,65.1585852304768,81.8300042778786,142.511904834472,815.910983400957,210.702286922225,-11.4502262921241,977.299969128619,694.869244105211,2241.51369066197,1994.94718468915,1927.70177396929,2084.60773231563,145.698389893028,22.4151369066197
Manhattan,187.166393170274,342.951594671281,9078.13044718098,18.6697720213629,88.952304141329,82.3479637353111,28.712307514355,135.286142607404,0,414.680032772464,33.7141007668923,1826.83365788951,89.6605476264788,1120.75684533098,2107.02286922225,1972.53204778253,2039.77745850239,155.038030270786,22.4151369066197
Manhattan,186.045636324943,342.951594671281,17842.4489776693,44.558475667037,70.2825321199661,86.3967667944775,69.0814339068321,137.866603112957,1264.21372153335,320.536457764662,40.5330403726863,1779.7618703856,896.605476264788,1882.87150015605,2017.36232159577,1972.53204778253,2017.36232159577,156.905958346338,22.4151369066197
Manhattan,186.045636324943,323.898728300655,15668.1806977272,33.7141007668923,74.6918202964328,92.5102822728034,31.0739778973772,133.73199596244,954.884832221999,455.02727920438,42.9680827914559,1699.06737752177,537.963285758873,2174.26827994211,1972.53204778253,1927.70177396929,1972.53204778253,140.094605666373,22.4151369066197
Manhattan,186.045636324943,342.951594671281,14928.4811798087,47.7046050556201,69.4889930783616,91.015385982925,50.4630138825147,137.137986302103,1188.00225605084,616.416264932042,5.88093090744339,1663.20315847118,1031.09629770451,2107.02286922225,2107.02286922225,2129.43800612887,2107.02286922225,156.905958346338,22.4151369066197
Manhattan,183.804122634281,325.019485145986,10109.2267448855,70.184862523577,41.2561720160334,60.701316007705,89.7841300882673,143.08717516524,905.571531027436,224.151369066197,-26.9872152408127,1335.94215963453,537.963285758873,941.435750078027,2129.43800612887,1994.94718468915,2084.60773231563,145.698389893028,22.4151369066197
Manhattan,187.166393170274,338.468567289957,15981.9926144198,80.3250676129582,55.3227888971003,76.6088115226009,59.9414080855478,140.775932558057,1102.82473580569,338.468567289957,-5.00179325253733,845.050661379562,1524.22930965014,2241.51369066197,2039.77745850239,1972.53204778253,2017.36232159577,147.56631796858,22.4151369066197
Manhattan,179.321095252958,340.710080980619,9302.28181624717,44.558475667037,50.9300127927663,94.3489029664248,44.558475667037,140.266475698506,728.49194946514,253.291047044803,23.0790601978296,1701.30889121243,1344.90821439718,1412.15362511704,1950.11691087591,1636.30499418324,1972.53204778253,164.377670648544,22.4151369066197
Manhattan,179.321095252958,325.019485145986,13157.6853641858,85.86819673796,40.5330403726863,61.5804536626111,74.4503622678119,143.200478541652,1004.19813341656,336.227053599295,-26.9872152408127,802.461901256985,762.11465482507,1501.81417274352,2084.60773231563,2062.19259540901,2062.19259540901,153.170102195235,22.4151369066197
Manhattan,189.407906860936,342.951594671281,10826.5111258973,27.4310938427673,75.7090865857456,91.5877184430489,41.9567020573579,133.031465921116,1495.08963167153,497.616039326957,48.7473575749743,1820.10911681752,268.981642879436,1972.53204778253,1972.53204778253,1950.11691087591,1950.11691087591,151.302174119683,22.4151369066197
Manhattan,186.045636324943,339.589324135288,9817.82996509943,31.0739778973772,74.8513593109003,92.5824727922283,28.080853450367,134.852986386379,1315.76853641858,410.19700539114,38.6160491465183,1734.93159657236,806.944928638309,2039.77745850239,1927.70177396929,1882.87150015605,1882.87150015605,151.302174119683,22.4151369066197
Manhattan,189.407906860936,340.710080980619,7957.37360184999,13.1753185656664,71.5149641903492,94.7777560472522,29.9242316812887,133.500910030116,1049.0284072298,549.170854212182,52.7063983081574,1983.73961623584,1188.00225605084,2241.51369066197,1950.11691087591,1950.11691087591,1905.28663706267,147.56631796858,22.4151369066197
Manhattan,179.321095252958,346.313865207274,39674.7923247169,30.5064757652339,80.5727512038762,89.3720755270196,36.5196497518692,136.076417297357,154.664444655676,311.570403002014,18.6697720213629,1847.00728110546,650.038970291971,2151.85314303549,1994.94718468915,2039.77745850239,1972.53204778253,173.717311026303,22.4151369066197
Manhattan,182.683365788951,323.898728300655,10557.5294830179,56.0700293213749,57.1461625422171,82.5743811847555,79.2407670985636,141.841569343725,1004.19813341656,170.35504049031,-7.99491769954759,1631.82196680191,358.642190505915,2241.51369066197,1815.6260894362,1546.64444655676,1905.28663706267,145.698389893028,22.4151369066197
Manhattan,186.045636324943,358.642190505915,9840.24510200605,26.761935586699,75.4783970342364,90.821314321192,47.4361570936881,136.384887352327,1353.87426915983,428.129114916436,23.0790601978296,1970.29053409187,829.360065544929,2039.77745850239,1972.53204778253,1927.70177396929,1994.94718468915,168.113526799648,22.4151369066197
Manhattan,201.736232159577,358.642190505915,9907.4905127259,75.3232743604209,67.1497490472918,82.6306299894462,48.4911817934237,140.09405071823,948.160291150013,289.155266095394,-26.9872152408127,1028.85478401384,1031.09629770451,2241.51369066197,2062.19259540901,2039.77745850239,2107.02286922225,156.905958346338,22.4151369066197
Manhattan,201.736232159577,345.193108361943,7486.65572681098,10.5351956961513,35.622924699508,101.209845566679,20.5387822012259,131.306373647573,1107.30776318701,73.969951791845,97.7994530117153,1912.01117813466,941.435750078027,1344.90821439718,2039.77745850239,2017.36232159577,1950.11691087591,149.434246044131,22.4151369066197
Manhattan,182.683365788951,358.642190505915,6365.89888147999,36.0757711499146,74.3692947765306,91.3605360567149,40.5330403726863,132.852858307534,1452.50087154896,535.721772068211,42.9680827914559,2003.9132394518,1725.96554180972,2241.51369066197,2107.02286922225,2039.77745850239,2107.02286922225,173.717311026303,22.4151369066197
Manhattan,190.528663706267,342.951594671281,10064.3964710722,11.8941048940787,80.0115640842853,91.6253593199154,18.6697720213629,134.017542969298,1618.37288465794,499.857553017619,44.8634482205711,2241.51369066197,537.963285758873,2174.26827994211,1905.28663706267,1882.87150015605,1882.87150015605,149.434246044131,22.4151369066197
Manhattan,187.166393170274,336.227053599295,9100.5455840876,18.6697720213629,74.2062748804804,94.4485998108672,13.1753185656664,132.308334277769,1188.00225605084,562.619936356154,66.6969025968852,2241.51369066197,1255.2476667707,2241.51369066197,2039.77745850239,1994.94718468915,1927.70177396929,143.830461817476,22.4151369066197
Manhattan,201.736232159577,346.313865207274,9504.01804840675,13.1753185656664,68.349872668069,95.6430653454777,36.5196497518692,136.989377115287,623.140806004027,392.264895865845,46.3290117207805,2019.60383528643,627.623833385351,2174.26827994211,1994.94718468915,2039.77745850239,2017.36232159577,151.302174119683,22.4151369066197
Manhattan,179.321095252958,339.589324135288,9279.86667934055,28.080853450367,75.9374261179484,91.5122465303121,40.5330403726863,136.689169901493,1564.57655608205,466.23484765769,41.6091735935285,1813.38457574553,739.69951791845,1524.22930965014,2062.19259540901,1905.28663706267,1972.53204778253,162.509742572993,22.4151369066197
Manhattan,182.683365788951,336.227053599295,29162.0931155122,42.6360006152987,60.4004371692598,92.8689321146365,60.998209578666,137.866603112957,1111.79079056834,372.091272649887,44.2492964630436,1667.68618585251,313.811916692676,2084.60773231563,1950.11691087591,1950.11691087591,1882.87150015605,151.302174119683,22.4151369066197
Manhattan,186.045636324943,358.642190505915,33084.7420741707,53.5444449581434,71.4225305051088,89.743263829169,48.2320443765505,137.187304555017,925.745154243393,374.332786340549,5.88093090744339,1551.12747393808,448.302738132394,963.850886984647,1838.04122634281,1725.96554180972,1838.04122634281,168.113526799648,22.4151369066197
Manhattan,179.321095252958,346.313865207274,11857.6074236018,-51.6127600986032,-51.6127600986032,103.247924134011,-51.6127600986032,134.798248540113,1105.06624949635,51.5548148852253,89.0790630290329,2241.51369066197,1210.41739295746,1994.94718468915,2129.43800612887,2039.77745850239,2107.02286922225,173.717311026303,22.4151369066197
Manhattan,179.321095252958,342.951594671281,10579.9446199245,39.4026258843218,76.5351985273546,89.3720755270196,46.3290117207805,136.689169901493,1761.82976086031,428.129114916436,17.6733796775971,2241.51369066197,762.11465482507,1793.21095252958,2084.60773231563,2084.60773231563,2084.60773231563,168.113526799648,22.4151369066197
Manhattan,165.872013108986,320.536457764662,9571.26345912661,25.3605332255116,82.5179908734889,88.696615396551,35.1607405539418,135.816075963041,1075.92657151775,351.917649433929,25.3605332255116,1779.7618703856,336.227053599295,1434.56876202366,1994.94718468915,1860.45636324943,1950.11691087591,153.170102195235,22.4151369066197
Manhattan,186.045636324943,342.951594671281,12126.5890664813,92.3287821968776,33.7141007668923,53.7491508275117,67.3727870756317,144.869690108393,907.813044718098,132.249307749056,-51.6127600986032,551.412367902844,1300.07794058394,2241.51369066197,2039.77745850239,1950.11691087591,2062.19259540901,156.905958346338,22.4151369066197
Manhattan,189.407906860936,342.054989195017,10019.566197259,0,81.8881499315127,91.3605360567149,-15.5369889486886,132.852858307534,1093.85868104304,506.582094089605,57.3206002856523,1824.59214419884,537.963285758873,2174.26827994211,1905.28663706267,1860.45636324943,1905.28663706267,149.807831659242,22.4151369066197
Manhattan,201.736232159577,339.589324135288,9235.03640552731,13.1753185656664,80.6342468169516,90.9767058406146,15.5369889486886,133.846651644177,1040.06235246715,461.751820276366,50.6977295026304,1696.82586383111,381.057327412535,2151.85314303549,1994.94718468915,1927.70177396929,1927.70177396929,140.094605666373,22.4151369066197
Manhattan,179.321095252958,336.227053599295,28803.4509250063,88.5245213695875,58.832305827842,71.1429201820544,49.251089715581,142.743787629028,791.254332803675,130.007794058394,-36.0757711499146,632.106860766675,650.038970291971,1389.73848821042,2062.19259540901,1972.53204778253,2017.36232159577,156.905958346338,22.4151369066197
Manhattan,179.321095252958,358.642190505915,59063.8857489429,85.5252262035,54.5497765390792,66.5822469151484,66.5822469151484,143.08717516524,602.96718278807,51.5548148852253,-51.6127600986032,690.386216723887,694.869244105211,2039.77745850239,1703.5504049031,1658.72013108986,1905.28663706267,179.321095252958,22.4151369066197
Manhattan,179.321095252958,323.898728300655,13314.5913225321,24.6255448577905,78.1013369692906,91.5500142509685,31.0739778973772,135.446442243426,1495.08963167153,495.374525636295,53.1293379670606,2057.70956802769,493.133011945633,1748.38067871634,1546.64444655676,1524.22930965014,1636.30499418324,151.302174119683,22.4151369066197
Manhattan,179.321095252958,320.536457764662,10109.2267448855,57.8359134840762,62.8377067366135,81.5369917798919,73.0306799547352,142.666759591347,939.194236387365,208.460773231563,-51.6127600986032,1396.46302928241,717.28438101183,2062.19259540901,2107.02286922225,2062.19259540901,2107.02286922225,145.698389893028,22.4151369066197
Manhattan,179.321095252958,323.898728300655,11431.719822376,18.6697720213629,83.8336821448227,88.9098913814534,20.5387822012259,135.124688342206,992.990564963252,365.366731577901,40.1625338064791,2026.32837635842,650.038970291971,1972.53204778253,1882.87150015605,1838.04122634281,1860.45636324943,151.302174119683,22.4151369066197
Manhattan,186.045636324943,342.951594671281,7912.54332803675,23.8656369356332,70.5730131213205,95.8931670966987,4.08676265656453,133.90376030413,1288.87037213063,589.518100644098,62.4264082812473,2044.26048588372,537.963285758873,2241.51369066197,1770.79581562296,1748.38067871634,1815.6260894362,156.905958346338,22.4151369066197
Manhattan,188.287150015605,336.227053599295,8674.65798286182,77.6147877631449,62.0074215607032,82.7985344217778,49.0006386529752,138.802652976996,914.537585790083,394.506409556507,7.54207124914103,1134.20592747496,560.378422665492,2084.60773231563,1972.53204778253,1972.53204778253,2017.36232159577,141.962533741925,22.4151369066197
Manhattan,186.045636324943,342.951594671281,11117.9079056834,38.212161878823,72.2410240031199,94.047123939754,20.5387822012259,134.633228381981,1152.13803700025,533.480258377549,58.1729895639873,1938.9093424226,694.869244105211,1524.22930965014,1860.45636324943,1838.04122634281,1950.11691087591,156.905958346338,22.4151369066197
Manhattan,179.321095252958,346.313865207274,9974.73592344576,2.13639072890848,88.6107335408904,84.9754405469976,14.3872427326001,133.208661602039,759.873141134408,504.340580398943,36.0757711499146,2241.51369066197,672.454107198591,1815.6260894362,1770.79581562296,1681.13526799648,1725.96554180972,173.717311026303,22.4151369066197
Manhattan,179.321095252958,336.227053599295,9212.62126862069,15.5369889486886,94.5478551918219,73.3729024327648,18.6697720213629,133.73199596244,1264.21372153335,517.789662542915,49.498773306499,1640.78802156456,470.717875039014,1703.5504049031,1860.45636324943,1815.6260894362,1770.79581562296,156.905958346338,22.4151369066197
Manhattan,179.321095252958,358.642190505915,14771.5752214624,60.5513814225382,69.3877959001253,86.8667030192863,58.832305827842,142.743787629028,1138.68895485628,103.109629770451,-51.6127600986032,1250.76463938938,941.435750078027,1479.3990358369,1927.70177396929,1927.70177396929,1972.53204778253,179.321095252958,22.4151369066197
Manhattan,187.166393170274,346.313865207274,5245.14203614901,23.8656369356332,86.1100020700091,87.4179226873353,-11.4502262921241,131.750252249528,1205.93436557614,614.17475124138,64.7880786642696,1782.00338407627,224.151369066197,582.793559572112,1658.72013108986,1434.56876202366,1591.47472037,160.641814497441,22.4151369066197
Manhattan,182.683365788951,339.589324135288,8024.61901256985,9.08855590910186,88.696615396551,84.3598832314256,-2.36167038302222,133.090686924934,475.200902420338,463.993333967028,35.1607405539418,1909.769664444,224.151369066197,1725.96554180972,1815.6260894362,1703.5504049031,1860.45636324943,156.905958346338,22.4151369066197
Manhattan,186.045636324943,344.968956992877,7217.67408393154,15.5369889486886,77.9633972299359,93.1517767118335,5.88093090744339,133.442764376482,1024.37175663252,654.521997673295,40.1625338064791,1956.8414519479,672.454107198591,2151.85314303549,1860.45636324943,1860.45636324943,1815.6260894362,160.268228882331,22.4151369066197
Manhattan,186.045636324943,340.710080980619,10445.4537984848,31.0739778973772,71.7899999956516,93.0108005433197,44.8634482205711,138.525919376812,755.390113753084,307.08737562069,25.3605332255116,2010.63778052379,582.793559572112,2174.26827994211,2084.60773231563,2084.60773231563,2084.60773231563,153.170102195235,22.4151369066197
Manhattan,189.407906860936,339.589324135288,9257.45154243393,13.1753185656664,74.4503622678119,93.1517767118335,35.622924699508,135.868386691349,1111.79079056834,331.744026217972,15.5369889486886,1970.29053409187,1479.3990358369,2241.51369066197,2084.60773231563,2062.19259540901,2062.19259540901,145.698389893028,22.4151369066197
Manhattan,189.407906860936,339.589324135288,10759.2657151775,28.080853450367,74.6918202964328,90.821314321192,49.251089715581,138.292669229346,0,430.370628607098,19.6237516052531,1815.6260894362,1681.13526799648,2241.51369066197,2084.60773231563,1994.94718468915,2084.60773231563,145.698389893028,22.4151369066197
Manhattan,182.683365788951,322.777971455324,35931.4644613114,32.6950554278619,68.2433872568461,89.4964891872548,66.3511609828241,141.680886670648,1147.65500961893,147.93990358369,28.080853450367,1815.6260894362,1882.87150015605,1950.11691087591,1905.28663706267,1950.11691087591,1927.70177396929,143.830461817476,22.4151369066197
Manhattan,179.321095252958,342.951594671281,9593.67859603323,-5.00179325253733,81.7717074000076,91.474415066637,0,135.17863574949,1288.87037213063,528.997230996225,54.3522850685202,2033.05291743041,1882.87150015605,2039.77745850239,1927.70177396929,1905.28663706267,1927.70177396929,168.113526799648,22.4151369066197
Manhattan,186.045636324943,336.227053599295,12574.8918046136,-2.36167038302222,97.5698465287286,66.8109747866225,7.54207124914103,134.411294520381,1022.13024294186,387.781868484521,14.3872427326001,1734.93159657236,1232.83252986408,1501.81417274352,2017.36232159577,1927.70177396929,1994.94718468915,145.698389893028,22.4151369066197
Manhattan,179.321095252958,344.072351516612,10535.1143461113,73.7934614281952,50.9300127927663,69.0814339068321,81.8881499315127,146.292275797629,1560.09352870073,85.1775202451548,-26.9872152408127,1145.41349592827,851.775202451548,2174.26827994211,2039.77745850239,1994.94718468915,2084.60773231563,169.981454875199,22.4151369066197
Manhattan,179.321095252958,318.294944074,30350.0953715631,13.1753185656664,77.7548828248511,91.7004519760981,36.0757711499146,137.383499566053,1156.62106438158,316.053430383338,43.6178423990556,1947.87539718525,246.566505972817,1994.94718468915,1972.53204778253,1972.53204778253,1927.70177396929,141.962533741925,22.4151369066197
Manhattan,179.321095252958,342.951594671281,11297.2290009363,-51.6127600986032,-51.6127600986032,103.247924134011,-51.6127600986032,133.326018607848,986.266023891267,35.8642190505915,99.1566824811465,2210.1324989927,1277.66280367732,1860.45636324943,2129.43800612887,2107.02286922225,2107.02286922225,168.113526799648,22.4151369066197
Manhattan,182.683365788951,336.227053599295,14099.1211142638,23.0790601978296,36.0757711499146,101.332132487038,-51.6127600986032,133.558905242046,1111.79079056834,441.578197060408,71.8809337386467,2019.60383528643,1188.00225605084,1591.47472037,2039.77745850239,2107.02286922225,2084.60773231563,151.302174119683,22.4151369066197
Manhattan,179.321095252958,336.227053599295,15802.6715191669,-11.4502262921241,30.5064757652339,102.052166673084,-20.5387822012259,136.588200645601,1255.2476667707,441.578197060408,64.5376276016638,2241.51369066197,1255.2476667707,1681.13526799648,1994.94718468915,1927.70177396929,2062.19259540901,156.905958346338,22.4151369066197
Manhattan,189.407906860936,342.951594671281,6343.48374457337,28.712307514355,83.2948307895822,87.8226202041552,32.6950554278619,130.918782372531,1196.96831081349,768.839195897055,51.6127600986032,2241.51369066197,493.133011945633,2151.85314303549,1950.11691087591,1972.53204778253,1905.28663706267,151.302174119683,22.4151369066197
Manhattan,182.683365788951,342.951594671281,5514.12367902844,48.2320443765505,81.240098208931,87.9115692768577,11.8941048940787,135.658407292511,345.193108361943,282.430725023408,29.9242316812887,1786.48641145759,1479.3990358369,2241.51369066197,1882.87150015605,1927.70177396929,1927.70177396929,162.509742572993,22.4151369066197
Manhattan,182.683365788951,342.951594671281,12014.5133819482,84.307815526465,73.2878353974344,69.6900270438955,21.417919856132,139.121249118869,602.96718278807,251.049533354141,-26.9872152408127,748.665572681098,919.020613171407,2151.85314303549,1927.70177396929,1882.87150015605,1927.70177396929,162.509742572993,22.4151369066197
Manhattan,179.321095252958,336.227053599295,15152.6325488749,29.3264592718825,68.6663269157492,95.2945544295034,31.6274661891725,135.286142607404,1015.40570186987,416.921546463126,40.1625338064791,1755.10521978832,179.321095252958,1389.73848821042,1905.28663706267,1793.21095252958,1882.87150015605,156.905958346338,22.4151369066197
Manhattan,179.321095252958,336.227053599295,21765.0979363277,25.3605332255116,85.9167669344432,83.130616597935,49.251089715581,135.286142607404,1152.13803700025,455.02727920438,53.3378523721455,1634.06348049258,156.905958346338,1546.64444655676,1344.90821439718,1367.3233513038,1367.3233513038,156.905958346338,22.4151369066197
Manhattan,179.321095252958,336.227053599295,32008.8155026529,9.08855590910186,95.3901415121263,70.5730131213205,13.1753185656664,137.577992212807,1221.62496141077,266.740129188774,18.6697720213629,1638.5465078739,156.905958346338,1053.51143461113,1838.04122634281,1815.6260894362,1770.79581562296,156.905958346338,22.4151369066197
Manhattan,179.321095252958,346.313865207274,10736.8505782708,7.54207124914103,58.9941486746674,98.9406312961559,15.5369889486886,133.031465921116,1273.179776296,443.81971075107,78.9778299263107,2035.29443112107,941.435750078027,1658.72013108986,1905.28663706267,1882.87150015605,1882.87150015605,173.717311026303,22.4151369066197
Manhattan,179.321095252958,346.313865207274,11005.8322211503,-7.99491769954759,49.498773306499,100.688828335625,-26.9872152408127,132.369494307272,1374.04789237579,470.717875039014,85.0764098028897,2192.20038946741,672.454107198591,2174.26827994211,1994.94718468915,1994.94718468915,1994.94718468915,173.717311026303,22.4151369066197
Manhattan,179.321095252958,346.313865207274,15040.5568643418,11.8941048940787,63.37462191349,98.4744893264588,-15.5369889486886,134.355466006074,1288.87037213063,463.993333967028,74.2879330287376,1757.34673347898,1120.75684533098,1838.04122634281,1994.94718468915,1950.11691087591,1905.28663706267,173.717311026303,22.4151369066197
Manhattan,182.683365788951,358.642190505915,13157.6853641858,5.88093090744339,30.5064757652339,101.88621566828,0,139.076011693007,981.782996509943,313.811916692676,36.9549088048206,1748.38067871634,1501.81417274352,1120.75684533098,2017.36232159577,1905.28663706267,2062.19259540901,173.717311026303,22.4151369066197
Manhattan,179.321095252958,346.313865207274,13561.1578285049,10.5351956961513,62.1479557947545,98.1956904971031,7.54207124914103,132.793004768882,1210.41739295746,407.955491700478,76.8282110253413,2203.40795792072,986.266023891267,1905.28663706267,1748.38067871634,1703.5504049031,1748.38067871634,173.717311026303,22.4151369066197
Manhattan,189.407906860936,337.347810444626,7688.39195897055,56.253011046963,63.1077718939509,83.3493025950203,75.8615710983262,136.333769572119,1129.72290009363,91.9020613171407,97.3086963486962,2241.51369066197,2129.43800612887,1927.70177396929,2151.85314303549,2084.60773231563,2084.60773231563,141.962533741925,22.4151369066197
Manhattan,181.56260894362,340.710080980619,11342.0592747496,67.7032373390871,78.7117717652133,82.6867379959804,36.0757711499146,138.618544041284,394.506409556507,195.011691087591,-26.9872152408127,1221.62496141077,672.454107198591,1994.94718468915,1950.11691087591,1838.04122634281,1972.53204778253,160.641814497441,22.4151369066197
Manhattan,179.321095252958,336.227053599295,10893.7565366172,35.1607405539418,74.2879330287376,90.6648380354369,45.7542331279641,135.972643330029,1033.33781139517,488.649984564309,46.3290117207805,1692.34283644979,448.302738132394,2151.85314303549,2062.19259540901,2039.77745850239,1972.53204778253,156.905958346338,22.4151369066197
Manhattan,179.321095252958,336.227053599295,15623.3504239139,26.761935586699,75.0097708317479,92.6184810520307,33.2103686262857,136.179713041941,1116.27381794966,443.81971075107,43.6178423990556,1681.13526799648,291.396779786056,1524.22930965014,1972.53204778253,1905.28663706267,1838.04122634281,156.905958346338,22.4151369066197
Manhattan,179.321095252958,342.951594671281,73880.2912442185,67.7032373390871,-2.36167038302222,22.2638744747683,96.324240707213,148.509076988972,1318.01005010924,11.2075684533098,-36.0757711499146,1019.8887292512,986.266023891267,2151.85314303549,1838.04122634281,1905.28663706267,1994.94718468915,168.113526799648,22.4151369066197
Staten Island,136.930960221755,256.745550415791,10680.6148972969,51.1040368307599,58.7220923185823,64.2181256891334,27.201937831854,103.3872346999,1220.39718297639,451.872168731792,15.6835712197279,1211.83899796253,581.95658094246,1711.63700277194,1489.12419241159,1472.00782238387,1454.89145235615,119.814590194036,17.1163700277194
Staten Island,136.930960221755,243.052454393616,22713.4230267837,66.9253662993514,53.2158378106009,51.5309010987736,33.3069181519254,105.779451821386,884.916330433094,422.774339684669,6.9400908237086,872.93487141369,753.120281219654,1523.35693246703,1557.58967252247,1557.58967252247,1523.35693246703,108.403676842223,17.1163700277194
Staten Island,154.047330249475,261.880461424107,42773.8086992708,49.2814261783521,62.486017302727,61.3843157109096,33.7891013060927,104.681872669383,819.87412432776,325.211030526669,31.2296608165592,1317.96049213439,804.469391302812,1523.35693246703,1437.77508232843,1489.12419241159,1369.30960221755,111.256405180176,17.1163700277194
Staten Island,136.930960221755,247.331546900546,27865.4504051272,52.7511114351295,57.0352454041943,64.3382410594552,33.5497076131558,103.869417854067,886.627967435866,455.295442737336,30.0881465729827,1215.26227196808,479.258360776144,1677.4042627165,1540.47330249475,1523.35693246703,1506.24056243931,115.535497687106,17.1163700277194
Staten Island,127.51695670651,244.764091396388,21344.1134245661,67.7294140855921,1.6313643049393,28.5450870384235,63.6461651210082,112.397595159336,985.902913596638,22.2512810360352,-39.4118984719968,595.649676964636,1643.17152266106,1711.63700277194,1608.93878260562,1626.05515263334,1643.17152266106,115.535497687106,17.1163700277194
Staten Island,137.786778723141,258.457187418563,47771.7887473649,67.5980017700064,42.8155033506088,56.9740060901109,34.7145358717253,104.719615507229,891.762878444181,340.615763551616,24.9661944565153,1040.67529768534,564.840210914741,1711.63700277194,1489.12419241159,1523.35693246703,1454.89145235615,121.240954363012,17.1163700277194
Staten Island,136.930960221755,247.331546900546,68157.3854503787,75.0043893504002,10.9862086194564,42.3893476442671,28.2190510849449,106.16489302226,881.49305642755,278.996831451826,0,559.705299906425,462.141990748424,1472.00782238387,1472.00782238387,1506.24056243931,1420.65871230071,115.535497687106,17.1163700277194
Staten Island,139.66957942619,256.745550415791,57562.3524032204,66.189441752316,41.0432627769361,56.4760402054313,44.5485997233947,106.234050166959,876.358145419234,345.750674559932,12.6992741297716,968.786543568919,684.654801108776,1626.05515263334,1506.24056243931,1506.24056243931,1472.00782238387,115.250224853311,17.1163700277194
Staten Island,136.930960221755,243.052454393616,8198.7412432776,70.5585371208003,45.0483832596041,50.4879570092076,20.9465931184762,104.261113895146,768.525014244602,400.523058648634,-20.6076440221537,874.646508416462,718.887541164215,1557.58967252247,1506.24056243931,1369.30960221755,1523.35693246703,108.403676842223,17.1163700277194
Staten Island,124.949501202352,265.303735429651,8900.5124144141,68.8074676989952,37.4172625522177,51.1902655775001,41.503820697617,105.565494410106,737.715548194707,285.843379462914,-11.8641636261345,737.715548194707,1129.68042182948,1386.42597224527,1506.24056243931,1454.89145235615,1557.58967252247,142.636416897662,17.1163700277194
Bronx,175.674524100119,323.327344969544,16769.9116257537,2.05442582564682,67.7726938962031,92.2141237184533,17.9534863546346,129.30801541433,969.982034908633,420.325548460408,38.2593754045148,2000.31850754491,883.761409583421,1357.97484887209,1853.74344449205,1810.63313182945,1810.63313182945,145.497305236295,21.555156331303
Bronx,177.830039733249,327.207273109179,12652.8767664748,8.73986379216014,72.3584422693131,91.4534535259347,-25.9518220158828,129.254462203351,1795.54452239754,502.235142519359,42.8489423414539,1924.87546038535,409.547970294756,1918.40891348596,1939.96406981727,1961.51922614857,1939.96406981727,148.371326080469,21.555156331303
Bronx,178.907797549815,326.56061841924,10669.802383995,-2.27106238615114,74.9722485484552,89.4763141091225,17.9534863546346,128.267030492732,1258.82112974809,575.522674045789,56.8852933071278,1946.43061671666,646.654689939089,1939.96406981727,1918.40891348596,1939.96406981727,1918.40891348596,145.497305236295,21.555156331303
